t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
13.9502,13.8994,13.9002,0.0482,0.0567,-0.0009,241.192,179.526,13.203,4.470,-9.8099,-6.1058,-0.0077,10.8244,48.2526,9.0002,4.0926,44.6744,6.0000,8.1782,-117.9831,-21.1306
14.0102,13.9597,13.9602,0.0403,0.0592,-0.0005,239.302,181.077,14.092,4.996,-10.1505,-6.2708,-0.0075,10.2072,47.8724,8.9998,3.8091,44.4525,6.0000,7.8353,-118.1154,-22.1013
14.0802,14.0213,14.0202,0.0501,0.0576,-0.0011,240.706,181.005,14.446,5.393,-10.4708,-6.4270,-0.0070,9.4636,47.4173,8.9993,3.4748,44.1983,6.0000,7.4153,-118.2460,-23.4245
14.1202,14.0691,14.0702,0.0406,0.0576,-0.0011,240.243,181.009,14.355,5.893,-10.7230,-6.5507,-0.0063,9.0280,47.1520,8.9991,3.2820,44.0553,6.0000,7.1667,-118.3083,-24.2884
14.1902,14.1293,14.1302,0.0562,0.0448,-0.0004,238.651,179.723,15.656,6.445,-11.0091,-6.6916,-0.0047,8.2478,46.6789,8.9989,2.9419,43.8090,6.0000,6.7190,-118.3930,-26.0257
14.2402,14.1899,14.1902,0.0407,0.0505,0.0003,237.816,178.388,16.426,7.019,-11.2784,-6.8243,-0.0010,7.6852,46.3389,8.9994,2.6968,43.6359,6.0000,6.3991,-118.4340,-27.4418
14.3002,14.2406,14.2402,0.0543,0.0456,-0.0016,239.119,178.196,16.585,7.879,-10.9755,-6.6347,0.0176,7.0720,45.9674,9.0005,2.4005,43.4314,6.0000,6.0843,-118.4767,-29.0089
14.3602,14.2986,14.3002,0.0507,0.0471,0.0017,239.134,177.286,17.501,8.786,-9.6815,-5.8761,0.0176,6.5364,45.6414,9.0014,2.1020,43.2302,6.0000,5.8522,-118.5128,-30.2919
14.4002,14.3519,14.3502,0.0427,0.0441,0.0016,239.518,177.189,18.082,9.095,-8.6028,-5.2446,0.0158,6.2225,45.4492,9.0020,1.9017,43.0979,6.0000,5.7420,-118.5322,-30.9445
14.4502,14.4018,14.4002,0.0471,0.0494,0.0013,239.089,178.940,18.773,9.318,-7.5237,-4.6136,0.0133,5.8787,45.2375,9.0026,1.6502,42.9345,6.0000,5.6534,-118.5505,-31.4932
14.5102,14.4515,14.4502,0.0561,0.0410,0.0011,240.499,179.198,18.653,9.540,-6.4442,-3.9834,0.0104,5.5361,45.0241,9.0031,1.3465,42.7412,6.0000,5.6165,-118.5619,-31.7307
14.5602,14.5013,14.5002,0.0530,0.0412,0.0009,241.038,180.686,18.259,9.815,-5.3984,-3.3744,0.0072,5.3060,44.8785,9.0033,1.0920,42.5824,6.0000,5.6402,-118.5611,-31.5838
14.6002,14.5511,14.5502,0.0483,0.0459,-0.0011,239.627,181.311,18.000,10.171,-4.4051,-2.7978,0.0040,5.1566,44.7821,9.0034,0.8875,42.4567,6.0000,5.6933,-118.5533,-31.2553
14.6602,14.5992,14.6002,0.0540,0.0507,0.0009,239.456,179.993,18.614,9.450,-3.4553,-2.2484,0.0005,4.9877,44.6694,9.0032,0.5794,42.2706,6.0000,5.8283,-118.5296,-30.4492
14.7002,14.6512,14.6502,0.0423,0.0507,0.0009,240.309,179.189,18.363,8.899,-2.5409,-1.7218,-0.0031,4.9110,44.6148,9.0030,0.3730,42.1479,6.0000,5.9546,-118.5063,-29.7321
14.7702,14.7107,14.7102,0.0565,0.0522,-0.0000,241.468,180.076,18.248,8.167,-1.4802,-1.1143,-0.0080,4.8430,44.5570,9.0022,0.0104,41.9360,6.0000,6.2449,-118.4535,-28.2099
14.8202,14.7602,14.7602,0.0580,0.0467,0.0015,241.571,179.890,17.970,7.856,-0.6354,-0.6332,-0.0127,4.8435,44.5437,9.0013,-0.2498,41.7867,6.0000,6.5047,-118.4080,-26.9765
14.8702,14.8218,14.8202,0.0417,0.0423,-0.0013,240.962,179.750,17.211,7.357,0.3250,-0.0891,-0.0220,4.8589,44.5392,8.9934,-0.5108,41.6389,6.0000,6.7800,-118.3588,-25.7206
14.9202,14.8690,14.8702,0.0420,0.0488,-0.0017,241.734,180.960,15.764,6.717,0.0243,-0.2396,-0.1825,4.8367,44.5148,8.9854,-0.7728,41.4927,6.0000,7.0196,-118.3034,-24.7077
14.9702,14.9185,14.9202,0.0436,0.0545,0.0020,241.021,179.339,15.028,6.414,-0.7517,-0.6488,-0.1450,4.7768,44.4707,8.9792,-1.0355,41.3478,6.0000,7.2231,-118.2414,-23.9117
15.0202,14.9722,14.9702,0.0425,0.0545,0.0020,242.129,180.319,14.743,6.168,-1.4904,-1.0364,-0.1091,4.6810,44.4078,8.9748,-1.2990,41.2043,6.0000,7.3916,-118.1738,-23.2953
15.0802,15.0322,15.0302,0.0477,0.0442,-0.0017,242.423,180.655,13.712,5.519,-2.3304,-1.4745,-0.0692,4.5212,44.3089,8.9715,-1.6160,41.0338,6.0000,7.5489,-118.0861,-22.7544
15.1403,15.0786,15.0802,0.0556,0.0411,0.0017,241.210,181.591,13.753,5.473,-2.9936,-1.8183,-0.0390,4.3149,44.1861,8.9704,-1.9339,40.8649,6.0000,7.6594,-117.9919,-22.3979
15.1803,15.1320,15.1303,0.0481,0.0415,-0.0011,241.532,180.634,13.843,5.232,-3.6252,-2.1437,-0.0116,4.1530,44.0917,8.9706,-2.1463,40.7531,6.0000,7.7082,-117.9259,-22.2501
15.2303,15.1791,15.1803,0.0422,0.0548,0.0010,240.308,181.417,13.117,5.131,-4.2266,-2.4518,0.0131,3.9244,43.9603,8.9719,-2.4123,40.6143,6.0000,7.7424,-117.8399,-22.1569
15.2803,15.2313,15.2303,0.0402,0.0548,0.0010,240.119,181.082,13.701,4.895,-4.7993,-2.7434,0.0349,3.6679,43.8148,8.9742,-2.6787,40.4764,6.0000,7.7482,-117.7504,-22.1581
15.3503,15.2896,15.2903,0.0523,0.0447,-0.0011,240.516,179.204,13.425,5.146,-5.4508,-3.0725,0.0574,3.2647,43.5888,8.9789,-3.0523,40.2846,6.0000,7.7110,-117.6193,-22.3084
15.4003,15.3391,15.3403,0.0575,0.0466,0.0002,238.859,180.017,13.513,5.269,-5.9653,-3.3305,0.0730,2.9468,43.4125,8.9831,-3.3196,40.1484,6.0000,7.6540,-117.5217,-22.5177
15.4403,15.3904,15.3903,0.0411,0.0576,-0.0009,240.595,180.443,13.602,5.427,-6.4554,-3.5744,0.0855,2.6754,43.2630,8.9868,-3.5337,40.0399,6.0000,7.5911,-117.4413,-22.7452
15.5003,15.4394,15.4403,0.0572,0.0425,-0.0002,239.078,179.520,14.202,5.393,-6.9222,-3.8050,0.0947,2.2414,43.0256,8.9927,-3.8551,39.8777,6.0000,7.4696,-117.3168,-23.1872
15.5503,15.5001,15.5003,0.0467,0.0446,-0.0006,238.554,178.313,13.942,5.315,-7.4533,-4.0649,0.1010,1.8560,42.8162,8.9978,-4.1231,39.7430,6.0000,7.3446,-117.2098,-23.6497
15.6103,15.5497,15.5503,0.0572,0.0466,-0.0017,237.651,180.210,14.698,5.361,-7.8730,-4.2683,0.1016,1.3668,42.5520,9.0037,-4.4450,39.5817,6.0000,7.1682,-117.0772,-24.3220
15.6503,15.5986,15.6003,0.0488,0.0541,0.0014,239.300,180.665,15.030,5.587,-8.2727,-4.4604,0.0967,1.0252,42.3684,9.0072,-4.6596,39.4743,6.0000,7.0354,-116.9865,-24.8447
15.7003,15.6516,15.6503,0.0438,0.0541,0.0014,238.697,179.971,15.212,5.924,-8.6536,-4.6417,0.0844,0.5815,42.1312,9.0108,-4.9280,39.3402,6.0000,6.8535,-116.8703,-25.5858
15.7703,15.7096,15.7103,0.0577,0.0482,-0.0014,238.543,180.451,15.125,6.343,-9.0866,-4.8456,0.0522,-0.0688,41.7853,9.0114,-5.3037,39.1524,6.0000,6.5700,-116.7024,-26.7844
15.8203,15.7589,15.7603,0.0539,0.0476,-0.0006,237.752,180.228,15.248,6.649,-9.4260,-5.0036,-0.0229,-0.5205,41.5455,8.9984,-5.5720,39.0182,6.0000,6.3763,-116.5790,-27.5376
15.8603,15.8097,15.8103,0.0493,0.0481,0.0013,239.628,178.892,15.350,7.165,-8.8121,-4.6834,-0.2736,-0.8418,41.3741,8.9881,-5.7865,38.9106,6.0000,6.2618,-116.4798,-27.9794
15.9103,15.8616,15.8603,0.0440,0.0410,0.0003,239.020,177.897,15.662,7.756,-7.6994,-4.1146,-0.2473,-1.1934,41.1854,8.9773,-6.0546,38.7759,6.0000,6.1696,-116.3594,-28.3220
15.9703,15.9105,15.9103,0.0589,0.0458,0.0015,239.124,177.096,15.684,8.242,-6.5869,-3.5472,-0.1935,-1.5422,40.9962,8.9685,-6.3760,38.6138,6.0000,6.1333,-116.2267,-28.4116
16.0103,15.9618,15.9603,0.0441,0.0565,-0.0008,240.257,177.045,15.919,8.075,-5.4818,-2.9848,-0.1258,-1.7317,40.8919,8.9656,-6.5901,38.5053,6.0000,6.1529,-116.1489,-28.2816
16.0703,16.0095,16.0103,0.0557,0.0456,-0.0007,240.183,176.926,15.938,8.078,-4.4253,-2.4480,-0.0493,-1.9549,40.7665,8.9662,-6.9109,38.3419,6.0000,6.2452,-116.0522,-27.8324
16.1203,16.0695,16.0703,0.0440,0.0421,0.0008,239.880,177.897,15.741,7.998,-3.2266,-1.8400,0.0557,-2.0877,40.6889,8.9721,-7.1778,38.2050,6.0000,6.3778,-115.9924,-27.2638
16.1803,16.1211,16.1203,0.0527,0.0536,-0.0013,240.365,176.941,15.161,7.333,-2.2838,-1.3623,0.1642,-2.1891,40.6253,8.9911,-7.4976,38.0397,6.0000,6.6011,-115.9509,-26.4505
16.2303,16.1690,16.1703,0.0530,0.0541,-0.0009,239.939,178.508,15.405,7.109,-1.4094,-0.9191,0.3743,-2.2798,40.5698,9.0196,-7.7636,37.9010,6.0000,6.7876,-115.9335,-25.9357
16.2803,16.2293,16.2303,0.0481,0.0541,-0.0009,238.694,177.670,15.124,6.830,-2.1014,-1.2478,0.5409,-2.4056,40.4975,9.0431,-8.0291,37.7613,6.0000,6.9375,-115.9290,-25.5495
16.3403,16.2922,16.2903,0.0461,0.0562,0.0000,239.987,176.901,14.688,6.736,-2.9171,-1.6390,0.3960,-2.6000,40.3898,9.0630,-8.3470,37.5923,6.0000,7.0705,-115.9402,-25.2124
16.4003,16.3403,16.3403,0.0515,0.0430,0.0008,238.515,176.738,14.980,6.564,-3.5584,-1.9473,0.2660,-2.8391,40.2606,9.0736,-8.6639,37.4216,6.0000,7.1548,-115.9692,-24.9884
16.4503,16.4011,16.4003,0.0447,0.0578,-0.0008,240.581,179.315,15.367,6.347,-4.2855,-2.2981,0.1143,-3.0707,40.1373,9.0757,-8.9273,37.2780,6.0000,7.1897,-116.0075,-24.8775
16.5003,16.4495,16.4503,0.0472,0.0578,-0.0008,239.193,180.479,14.722,6.120,-4.8585,-2.5759,-0.0039,-3.3301,40.0005,9.0722,-9.1900,37.1331,6.0000,7.1941,-116.0593,-24.8304
16.5703,16.5122,16.5103,0.0576,0.0437,0.0001,239.499,179.332,15.049,6.133,-5.5090,-2.8934,-0.1324,-3.7373,39.7873,9.0590,-9.5563,36.9277,6.0000,7.1521,-116.1561,-24.8695
16.6103,16.5604,16.5603,0.0488,0.0505,-0.0020,238.829,177.881,15.354,6.402,-6.0219,-3.1457,-0.2257,-3.9919,39.6547,9.0478,-9.7649,36.8090,6.0000,7.1044,-116.2253,-24.9482
16.6703,16.6083,16.6103,0.0541,0.0583,0.0003,239.534,179.383,15.493,6.614,-6.5098,-3.3880,-0.3037,-4.4021,39.4416,9.0270,-10.0767,36.6290,6.0000,7.0024,-116.3499,-25.1496
16.7303,16.6706,16.6703,0.0586,0.0516,0.0017,240.405,179.745,15.584,6.830,-7.0641,-3.6666,-0.3714,-4.8444,39.2122,9.0035,-10.3870,36.4466,6.0000,6.8668,-116.5022,-25.4662
16.7903,16.7320,16.7303,0.0502,0.0441,-0.0006,241.509,179.478,15.488,7.132,-7.5863,-3.9335,-0.3974,-5.3169,38.9672,8.9811,-10.6959,36.2615,6.0000,6.7011,-116.6863,-25.9309
16.8403,16.7897,16.7903,0.0442,0.0589,0.0009,241.402,177.981,15.572,7.286,-8.0757,-4.1886,-0.3377,-5.7305,38.7525,8.9726,-10.9519,36.1053,6.0000,6.5476,-116.8676,-26.5038
16.9003,16.8412,16.8403,0.0547,0.0560,0.0006,242.022,178.922,15.846,7.583,-8.3395,-4.3299,0.0464,-6.1891,38.5148,8.9927,-11.2577,35.9152,6.0000,6.4161,-117.1346,-27.2948
16.9603,16.9009,16.9003,0.0559,0.0547,0.0016,240.388,180.198,16.789,7.969,-7.0959,-3.6737,0.4053,-6.5685,38.3190,9.0164,-11.5615,35.7221,6.0000,6.3665,-117.4609,-27.7677
17.0103,16.9619,16.9603,0.0460,0.0547,0.0016,239.945,180.435,17.514,8.212,-5.7757,-2.9693,0.3675,-6.8256,38.1877,9.0314,-11.8133,35.5589,6.0000,6.3824,-117.7729,-27.8445
17.0703,17.0195,17.0203,0.0428,0.0488,0.0017,240.626,178.606,17.846,7.861,-4.5227,-2.2925,0.2109,-7.0676,38.0661,9.0377,-12.1134,35.3602,6.0000,6.4629,-118.1854,-27.5310
17.1203,17.0720,17.0703,0.0456,0.0545,-0.0019,239.512,180.214,17.902,7.880,-3.5545,-1.7631,-0.0134,-7.2197,37.9921,9.0250,-12.3619,35.1922,6.0000,6.5721,-118.5515,-26.9098
17.1803,17.1184,17.1203,0.0506,0.0495,-0.0000,240.349,178.777,17.775,7.267,-2.7519,-1.3204,-0.4820,-7.4014,37.9028,8.9799,-12.6580,34.9874,6.0000,6.6914,-118.9970,-25.9604
17.2303,17.1803,17.1803,0.0444,0.0464,-0.0004,240.100,178.660,16.840,7.174,-3.3339,-1.6727,-0.7420,-7.5857,37.8084,8.9492,-12.9029,34.8141,6.0000,6.7604,-119.3693,-25.3863
17.2903,17.2299,17.2303,0.0571,0.0498,0.0013,241.365,178.591,16.054,6.699,-3.9136,-2.0269,-0.5185,-7.8432,37.6726,8.9292,-13.1945,34.6030,6.0000,6.8123,-119.8244,-24.9922
17.3403,17.2816,17.2803,0.0530,0.0471,-0.0002,241.099,180.060,16.263,6.942,-4.4512,-2.3626,-0.2544,-8.0860,37.5416,8.9269,-13.4355,34.4243,6.0000,6.8314,-120.2155,-24.8959
17.3903,17.3301,17.3303,0.0529,0.0466,-0.0007,240.599,180.664,16.692,6.719,-4.9571,-2.6860,0.0053,-8.3532,37.3947,8.9365,-13.6745,34.2430,6.0000,6.8293,-120.6215,-24.9939
17.4403,17.3796,17.3803,0.0578,0.0469,-0.0013,240.850,178.982,15.898,6.560,-5.4380,-3.0008,0.2394,-8.6435,37.2322,8.9563,-13.9116,34.0592,6.0000,6.8063,-121.0463,-25.2684
17.4903,17.4290,17.4303,0.0567,0.0562,-0.0011,241.222,179.562,15.587,6.948,-5.8984,-3.3102,0.4308,-8.9562,37.0545,8.9831,-14.1466,33.8727,6.0000,6.7621,-121.4939,-25.6981
17.5403,17.4792,17.4803,0.0593,0.0411,0.0015,240.680,180.391,15.521,7.050,-6.3417,-3.6163,0.5583,-9.2904,36.8615,9.0122,-14.3794,33.6835,6.0000,6.6957,-121.9686,-26.2508
17.5903,17.5418,17.5403,0.0406,0.0538,0.0008,239.310,178.566,15.761,7.404,-6.8503,-3.9795,0.5681,-9.6442,36.6541,9.0340,-14.6100,33.4916,6.0000,6.6049,-122.4754,-26.8530
17.6403,17.5911,17.5903,0.0445,0.0538,0.0008,239.830,178.003,15.632,7.831,-7.2062,-4.2465,0.2846,-9.9952,36.4472,9.0257,-14.8383,33.2970,6.0000,6.5034,-123.0258,-27.2255
17.7003,17.6507,17.6503,0.0405,0.0510,0.0004,240.459,178.106,16.029,7.913,-6.4994,-3.8001,-0.4738,-10.3542,36.2398,8.9940,-15.1091,33.0598,6.0000,6.4380,-123.7574,-27.2082
17.7603,17.7113,17.7103,0.0415,0.0521,0.0017,239.274,180.029,16.334,7.678,-5.2681,-2.9784,-0.5304,-10.6411,36.0809,8.9666,-15.3763,32.8185,6.0000,6.4522,-124.5490,-26.8696
17.8203,17.7620,17.7603,0.0509,0.0563,0.0009,238.208,179.612,16.290,7.630,-4.3057,-2.3231,-0.3612,-10.8633,35.9665,8.9602,-15.6398,32.5732,6.0000,6.5465,-125.3747,-26.3882
17.8703,17.8213,17.8203,0.0474,0.0563,0.0009,238.864,179.227,16.237,7.470,-3.3160,-1.6393,0.1447,-11.0271,35.8847,8.9887,-15.8563,32.3656,6.0000,6.6634,-126.0654,-26.1624
17.9403,17.8815,17.8803,0.0600,0.0598,-0.0013,239.022,180.455,15.871,7.159,-3.5350,-1.8623,0.7598,-11.2964,35.7353,9.0384,-16.1549,32.0702,6.0000,6.7844,-127.0152,-26.1277
18.0003,17.9390,17.9403,0.0587,0.0444,-0.0004,238.577,181.119,16.209,7.000,-4.1505,-2.4014,0.6258,-11.5651,35.5733,9.0667,-16.4062,31.8125,6.0000,6.8368,-127.8276,-26.1769
18.0603,17.9999,18.0003,0.0504,0.0538,-0.0011,239.023,179.853,16.511,7.114,-4.7045,-2.9078,0.3537,-11.8651,35.3820,9.0772,-16.6532,31.5506,6.0000,6.8432,-128.6519,-26.2479
18.1003,18.0492,18.0503,0.0405,0.0538,-0.0011,239.821,178.297,16.206,7.247,-5.1256,-3.3088,0.0955,-12.0811,35.2388,9.0736,-16.8154,31.3737,6.0000,6.8231,-129.2137,-26.2978
18.1703,18.1100,18.1103,0.0504,0.0588,-0.0007,238.918,178.765,15.993,7.432,-5.5894,-3.7704,-0.2216,-12.4875,34.9592,9.0473,-17.0944,31.0597,6.0000,6.7434,-130.2312,-26.3844
18.2303,18.1696,18.1703,0.0501,0.0422,0.0009,239.578,180.047,16.749,7.194,-6.0150,-4.2161,-0.5230,-12.8624,34.6908,9.0072,-17.3283,30.7861,6.0000,6.6329,-131.1494,-26.4710
18.2903,18.2312,18.2303,0.0540,0.0489,0.0014,240.950,180.950,16.741,7.607,-6.4149,-4.6572,-0.7567,-13.2474,34.4086,8.9734,-17.5574,30.5084,6.0000,6.5109,-132.1272,-26.6745
18.3403,18.2818,18.2803,0.0555,0.0503,-0.0000,240.847,180.208,16.815,7.643,-6.2950,-4.6089,-0.3869,-13.5267,34.2097,8.9687,-17.7444,30.2738,6.0000,6.4697,-133.0042,-26.8112
18.3803,18.3303,18.3303,0.0403,0.0503,-0.0000,240.480,180.020,17.442,7.883,-5.4063,-3.8182,-0.0306,-13.7187,34.0790,8.9749,-17.8914,30.0841,6.0000,6.4795,-133.7364,-26.8294
18.4503,18.3899,18.3903,0.0505,0.0414,-0.0013,241.375,179.326,17.963,8.013,-4.3796,-2.8796,0.2764,-13.9913,33.9093,9.0029,-18.1431,29.7479,6.0000,6.5828,-135.0507,-26.6467
18.5003,18.4391,18.4403,0.0597,0.0537,0.0000,241.057,180.452,17.270,7.936,-3.5731,-2.1214,0.4794,-14.1743,33.7950,9.0198,-18.3183,29.5044,6.0000,6.6679,-135.9805,-26.4422
18.5403,18.4904,18.4903,0.0428,0.0537,0.0000,241.791,181.038,16.919,7.898,-3.7439,-2.3929,0.2903,-14.3352,33.6846,9.0256,-18.4558,29.3077,6.0000,6.7120,-136.7130,-26.3104
18.6103,18.5517,18.5503,0.0591,0.0532,0.0006,240.284,179.878,16.859,7.798,-4.2127,-3.0193,0.0526,-14.6454,33.4518,9.0227,-18.6902,28.9592,6.0000,6.7410,-137.9876,-26.1603
18.6603,18.6109,18.6103,0.0493,0.0532,0.0006,241.539,179.821,16.933,7.494,-4.6449,-3.6281,-0.1284,-14.8877,33.2555,9.0130,-18.8529,28.7071,6.0000,6.7268,-138.9044,-26.1280
18.7203,18.6719,18.6703,0.0427,0.0563,0.0010,241.853,179.290,16.716,7.506,-5.0416,-4.2202,-0.2437,-15.1994,32.9879,8.9973,-19.0426,28.4012,6.0000,6.6748,-140.0250,-26.1971
18.7703,18.7214,18.7203,0.0483,0.0563,0.0010,241.047,178.620,17.155,7.303,-5.3456,-4.7010,-0.2671,-15.4750,32.7389,8.9867,-19.1962,28.1435,6.0000,6.6066,-140.9860,-26.3857
18.8403,18.7797,18.7803,0.0581,0.0495,0.0001,240.061,180.112,17.856,7.726,-5.6621,-5.2413,-0.0752,-15.8562,32.3878,9.0041,-19.4039,27.7785,6.0000,6.5283,-142.3991,-26.9002
18.8903,18.8405,18.8403,0.0410,0.0540,0.0015,241.647,179.084,18.252,8.106,-5.0418,-4.5368,0.4104,-16.0856,32.1889,9.0191,-19.5471,27.5148,6.0000,6.5348,-143.4619,-27.0187
18.9503,18.8919,18.8903,0.0540,0.0415,-0.0012,242.456,178.921,17.885,8.130,-4.3009,-3.6180,0.1857,-16.3197,32.0013,9.0071,-19.7130,27.1954,6.0000,6.5890,-144.7595,-26.6608
19.0003,18.9491,18.9503,0.0403,0.0448,0.0016,242.923,179.998,17.672,7.818,-3.7341,-2.9468,-0.5711,-16.5147,31.8371,8.9780,-19.8464,26.9266,6.0000,6.6215,-145.8286,-26.2376
19.0503,19.0020,19.0003,0.0407,0.0434,-0.0000,242.825,179.898,16.974,7.854,-4.0086,-3.5058,-0.4708,-16.7220,31.6468,8.9669,-19.9752,26.6557,6.0000,6.6378,-146.8883,-26.0608
19.1003,19.0503,19.0503,0.0475,0.0488,-0.0000,241.211,178.594,16.428,7.469,-4.2303,-4.0031,-0.0536,-16.9396,31.4320,8.9758,-20.0993,26.3826,6.0000,6.6407,-147.9483,-26.1345
19.1603,19.1003,19.1003,0.0569,0.0486,0.0010,242.148,179.426,16.167,7.708,-4.4349,-4.4935,0.3182,-17.2145,31.1406,9.0036,-20.2421,26.0521,6.0000,6.6214,-149.2322,-26.4862
19.2003,19.1513,19.1503,0.0490,0.0492,0.0012,241.338,179.679,16.569,7.421,-4.6435,-5.0138,0.5108,-17.4055,30.9259,9.0195,-20.3335,25.8302,6.0000,6.5891,-150.1027,-26.7814
19.2503,19.2016,19.2003,0.0446,0.0556,0.0008,241.176,180.175,17.359,7.292,-4.8177,-5.4967,0.2706,-17.6398,30.6583,9.0099,-20.4434,25.5511,6.0000,6.5395,-151.2196,-26.9074
19.3003,19.2511,19.2503,0.0490,0.0556,0.0008,240.740,178.738,17.307,7.334,-4.4935,-5.0546,-0.4421,-17.8460,30.4364,8.9858,-20.5484,25.2701,6.0000,6.5324,-152.3704,-26.7015
19.3703,19.3109,19.3103,0.0570,0.0547,0.0001,241.678,180.400,16.825,7.244,-3.7723,-3.8414,-0.3602,-18.0951,30.1902,8.9880,-20.6873,24.8737,6.0000,6.6087,-153.9916,-26.3888
19.4203,19.3604,19.3603,0.0533,0.0507,0.0010,240.972,180.865,16.685,7.404,-3.4601,-3.3895,0.3443,-18.2750,29.9970,9.0129,-20.7806,24.5886,6.0000,6.6608,-155.1275,-26.4059
19.4704,19.4214,19.4203,0.0459,0.0507,0.0010,240.793,179.408,15.872,7.415,-3.6709,-4.1161,0.4766,-18.4634,29.7732,9.0309,-20.8689,24.3019,6.0000,6.6834,-156.2517,-26.4824
19.5404,19.4789,19.4804,0.0519,0.0587,0.0001,241.817,178.077,16.499,7.177,-3.8534,-4.8209,0.2141,-18.7382,29.4130,9.0337,-20.9840,23.8980,6.0000,6.6649,-157.8267,-26.5886
19.5904,19.5405,19.5404,0.0423,0.0587,0.0001,239.883,177.043,16.149,7.098,-3.9923,-5.4655,-0.1412,-18.9405,29.1245,9.0172,-21.0602,23.6078,6.0000,6.6174,-158.9656,-26.6349
19.6504,19.5987,19.6004,0.0434,0.0420,0.0015,240.984,178.724,16.500,7.141,-4.0964,-6.0671,-0.5155,-19.1855,28.7544,8.9847,-21.1449,23.2579,6.0000,6.5362,-160.3633,-26.6732
19.7004,19.6519,19.6504,0.0463,0.0485,-0.0010,239.765,178.038,16.075,7.385,-3.9647,-5.9596,-0.4168,-19.3706,28.4880,8.9763,-21.2099,22.9650,6.0000,6.5198,-161.5637,-26.6629
19.7504,19.6994,19.7004,0.0407,0.0474,0.0016,238.878,180.159,16.339,7.212,-3.5296,-4.9149,-0.0044,-19.5352,28.2714,8.9896,-21.2697,22.6711,6.0000,6.5630,-162.7750,-26.6036
19.8004,19.7520,19.7504,0.0453,0.0542,-0.0019,237.840,180.456,16.704,7.561,-3.1462,-3.9677,0.4740,-19.6915,28.0658,9.0213,-21.3244,22.3761,6.0000,6.6278,-163.9702,-26.6291
19.8504,19.7984,19.8004,0.0469,0.0542,-0.0019,239.812,178.439,16.555,7.564,-3.1528,-4.3634,0.5493,-19.8506,27.8302,9.0379,-21.3739,22.0802,6.0000,6.6611,-165.1453,-26.6453
19.9104,19.8591,19.8604,0.0443,0.0464,-0.0015,238.637,178.337,15.857,7.489,-3.2061,-5.0499,0.1102,-20.0437,27.5108,9.0338,-21.4265,21.7241,6.0000,6.6604,-166.5444,-26.6091
19.9604,19.9089,19.9104,0.0486,0.0500,-0.0008,239.627,177.868,15.402,7.526,-3.2306,-5.5942,-0.2389,-20.2057,27.2149,9.0132,-21.4647,21.4265,6.0000,6.6280,-167.7123,-26.5504
