t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.5003,239.053,180.622,14.423,6.125,-4.8585,-2.5759,-0.0039,-3.3301,40.0005,9.0722,-9.1900,37.1331,6.0000,7.1941,-116.0593,-24.8304
16.5503,238.030,178.629,14.948,6.305,-5.4033,-2.8416,-0.1121,-3.6159,39.8508,9.0637,-9.4518,36.9867,6.0000,7.1697,-116.1254,-24.8457
16.6003,238.537,177.800,15.105,6.306,-5.9213,-3.0961,-0.2081,-3.9268,39.6886,9.0508,-9.7128,36.8388,6.0000,7.1179,-116.2070,-24.9245
16.6503,239.938,179.580,15.177,6.433,-6.4141,-3.3403,-0.2895,-4.2617,39.5145,9.0343,-9.9729,36.6893,6.0000,7.0403,-116.3054,-25.0707
16.7003,239.199,180.329,15.445,6.340,-6.8830,-3.5751,-0.3526,-4.6193,39.3289,9.0154,-10.2321,36.5381,6.0000,6.9386,-116.4223,-25.2921
16.7503,238.485,181.264,15.064,6.628,-7.3291,-3.8015,-0.3911,-4.9986,39.1323,8.9957,-10.4902,36.3852,6.0000,6.8147,-116.5598,-25.6021
16.8003,239.756,181.503,15.557,7.086,-7.7534,-4.0200,-0.3914,-5.3984,38.9249,8.9780,-10.7472,36.2304,6.0000,6.6710,-116.7203,-26.0275
16.8503,240.788,180.673,15.501,6.999,-8.1528,-4.2294,-0.3090,-5.8123,38.7101,8.9746,-11.0030,36.0738,6.0000,6.5196,-116.9078,-26.6470
16.9003,241.751,178.984,16.351,7.417,-8.1801,-4.2464,0.2040,-6.1891,38.5148,8.9927,-11.2577,35.9152,6.0000,6.4161,-117.1346,-27.2948
16.9503,242.002,178.661,16.985,7.715,-7.0959,-3.6737,0.4053,-6.5108,38.3487,9.0127,-11.5110,35.7545,6.0000,6.3694,-117.4027,-27.7166
17.0003,241.219,177.888,16.636,7.949,-5.9933,-3.0860,0.3833,-6.7783,38.2117,9.0289,-11.7630,35.5918,6.0000,6.3753,-117.7080,-27.8534
17.0503,242.136,179.189,17.113,7.883,-4.9300,-2.5135,0.2747,-6.9946,38.1024,9.0374,-12.0136,35.4268,6.0000,6.4292,-118.0440,-27.6856
17.1003,239.933,177.779,17.380,7.875,-3.9323,-1.9704,0.0899,-7.1635,38.0192,9.0332,-12.2627,35.2597,6.0000,6.5251,-118.4033,-27.2014
17.1503,240.801,179.899,17.312,7.482,-3.0250,-1.4710,-0.2311,-7.3051,37.9507,9.0030,-12.5103,35.0902,6.0000,6.6375,-118.7745,-26.4102
17.2003,240.854,178.764,16.830,7.352,-2.9609,-1.4484,-0.7895,-7.4716,37.8671,8.9663,-12.7562,34.9184,6.0000,6.7220,-119.1455,-25.7036
17.2503,241.373,180.479,17.029,7.158,-3.5718,-1.8171,-0.6631,-7.6672,37.7658,8.9404,-13.0004,34.7441,6.0000,6.7813,-119.5197,-25.2198
17.3003,242.234,180.381,15.964,7.083,-4.1330,-2.1630,-0.4142,-7.8897,37.6477,8.9277,-13.2428,34.5674,6.0000,6.8178,-119.9016,-24.9566
17.3503,241.893,181.552,15.976,7.017,-4.6569,-2.4932,-0.1486,-8.1375,37.5134,8.9279,-13.4834,34.3882,6.0000,6.8327,-120.2953,-24.9005
17.4003,239.725,182.205,16.405,6.900,-5.1522,-2.8127,0.1029,-8.4094,37.3634,8.9398,-13.7221,34.2065,6.0000,6.8264,-120.7048,-25.0353
17.4503,238.745,181.526,16.154,6.737,-5.6244,-3.1251,0.3221,-8.7043,37.1979,8.9612,-13.9587,34.0221,6.0000,6.7992,-121.1339,-25.3428
17.5003,239.744,182.039,15.883,6.942,-6.0777,-3.4329,0.4910,-9.0213,37.0171,8.9889,-14.1933,33.8351,6.0000,6.7506,-121.5865,-25.8002
17.5503,239.272,181.785,15.500,6.960,-6.5145,-3.7381,0.5839,-9.3597,36.8211,9.0176,-14.4257,33.6454,6.0000,6.6796,-122.0672,-26.3714
17.6003,238.206,180.808,16.622,7.418,-6.9311,-4.0386,0.5440,-9.7165,36.6114,9.0354,-14.6559,33.4529,6.0000,6.5838,-122.5814,-26.9606
17.6503,237.970,181.166,17.106,7.480,-7.2310,-4.2697,0.1450,-10.0602,36.4092,9.0209,-14.8837,33.2577,6.0000,6.4872,-123.1426,-27.2520
17.7003,237.229,180.026,16.700,7.685,-6.4994,-3.8001,-0.4738,-10.3542,36.2398,8.9940,-15.1091,33.0598,6.0000,6.4380,-123.7574,-27.2082
17.7503,239.816,179.967,16.905,7.534,-5.4693,-3.1138,-0.5442,-10.5980,36.1042,8.9702,-15.3320,32.8590,6.0000,6.4442,-124.4139,-26.9417
17.8003,238.405,180.338,16.593,7.414,-4.4918,-2.4507,-0.4084,-10.7956,36.0002,8.9586,-15.5524,32.6554,6.0000,6.5064,-125.0974,-26.5481
17.8503,240.465,178.611,17.340,7.300,-3.6081,-1.8412,-0.0840,-10.9595,35.9192,8.9742,-15.7700,32.4490,6.0000,6.6176,-125.7906,-26.2176
17.9003,238.733,178.888,17.388,7.295,-3.2323,-1.6024,0.6200,-11.1363,35.8261,9.0113,-15.9850,32.2397,6.0000,6.7231,-126.4740,-26.1270
17.9503,238.633,180.217,17.238,7.095,-3.7469,-2.0455,0.7453,-11.3388,35.7104,9.0442,-16.1970,32.0275,6.0000,6.7964,-127.1503,-26.1330
18.0003,240.117,179.287,16.512,7.209,-4.2469,-2.4880,0.5856,-11.5651,35.5733,9.0667,-16.4062,31.8125,6.0000,6.8368,-127.8276,-26.1769
18.0503,240.000,177.837,16.779,7.004,-4.7045,-2.9078,0.3537,-11.8131,35.4159,9.0767,-16.6124,31.5945,6.0000,6.8453,-128.5132,-26.2355
18.1003,241.010,177.537,17.021,6.971,-5.1256,-3.3088,0.0955,-12.0811,35.2388,9.0736,-16.8154,31.3737,6.0000,6.8231,-129.2137,-26.2978
18.1503,239.949,179.218,16.692,6.863,-5.5149,-3.6947,-0.1692,-12.3678,35.0428,9.0573,-17.0153,31.1500,6.0000,6.7718,-129.9353,-26.3595
18.2003,240.840,180.518,16.055,6.980,-5.8768,-4.0688,-0.4261,-12.6720,34.8283,9.0290,-17.2119,30.9234,6.0000,6.6928,-130.6842,-26.4238
18.2503,239.046,179.366,16.883,7.349,-6.2168,-4.4359,-0.6559,-12.9927,34.5954,8.9918,-17.4052,30.6940,6.0000,6.5882,-131.4670,-26.5156
18.3003,238.773,180.926,17.594,7.486,-6.5477,-4.8083,-0.7616,-13.3068,34.3656,8.9712,-17.5950,30.4617,6.0000,6.4978,-132.2984,-26.7107
18.3503,237.832,181.527,17.422,7.570,-5.9407,-4.2962,-0.2239,-13.5772,34.1747,8.9695,-17.7814,30.2266,6.0000,6.4687,-133.1852,-26.8239
18.4003,239.152,181.453,17.539,7.541,-5.0571,-3.5020,0.0805,-13.8046,34.0229,8.9809,-17.9641,29.9886,6.0000,6.4981,-134.1092,-26.8055
18.4503,240.099,179.899,17.100,7.614,-4.2148,-2.7262,0.3209,-13.9913,33.9093,9.0029,-18.1431,29.7479,6.0000,6.5828,-135.0507,-26.6467
18.5003,240.580,180.682,16.671,7.677,-3.4158,-1.9711,0.5058,-14.1743,33.7950,9.0198,-18.3183,29.5044,6.0000,6.6679,-135.9805,-26.4422
18.5503,239.922,180.348,16.750,7.788,-3.8246,-2.4985,0.2466,-14.3773,33.6544,9.0261,-18.4897,29.2582,6.0000,6.7198,-136.8952,-26.2823
18.6003,239.502,178.901,16.437,7.319,-4.2127,-3.0193,0.0526,-14.5989,33.4881,9.0240,-18.6572,29.0093,6.0000,6.7404,-137.8053,-26.1748
18.6503,238.647,178.679,15.887,7.156,-4.5753,-3.5279,-0.1023,-14.8379,33.2968,9.0153,-18.8207,28.7578,6.0000,6.7318,-138.7201,-26.1287
18.7003,240.212,180.436,15.681,7.010,-4.9132,-4.0247,-0.2138,-15.0931,33.0809,9.0027,-18.9800,28.5036,6.0000,6.6961,-139.6481,-26.1586
18.7503,241.385,178.728,15.895,7.178,-5.2270,-4.5102,-0.2683,-15.3632,32.8412,8.9900,-19.1353,28.2469,6.0000,6.6362,-140.5980,-26.2914
18.8003,240.775,180.328,16.654,7.199,-5.5147,-4.9818,-0.2245,-15.6450,32.5808,8.9885,-19.2862,27.9876,6.0000,6.5612,-141.5790,-26.6012
18.8503,239.072,179.408,17.554,7.642,-5.6471,-5.2669,0.2184,-15.9050,32.3443,9.0080,-19.4329,27.7259,6.0000,6.5257,-142.6089,-26.9503
18.9003,239.323,178.795,16.951,7.610,-4.8866,-4.3460,0.3898,-16.1273,32.1544,9.0201,-19.5752,27.4618,6.0000,6.5414,-143.6776,-26.9996
18.9503,238.202,179.677,17.379,7.509,-4.1656,-3.4486,0.1055,-16.3197,32.0013,9.0071,-19.7130,27.1954,6.0000,6.5890,-144.7595,-26.6608
19.0003,237.801,180.789,16.462,7.299,-3.7341,-2.9468,-0.5711,-16.5147,31.8371,8.9780,-19.8464,26.9266,6.0000,6.6215,-145.8286,-26.2376
19.0503,239.397,179.614,16.796,7.477,-4.0086,-3.5058,-0.4708,-16.7220,31.6468,8.9669,-19.9752,26.6557,6.0000,6.6378,-146.8883,-26.0608
19.1003,240.868,179.374,16.468,7.465,-4.2303,-4.0031,-0.0536,-16.9396,31.4320,8.9758,-20.0993,26.3826,6.0000,6.6407,-147.9483,-26.1345
19.1503,240.569,180.156,17.112,7.705,-4.4349,-4.4935,0.3182,-17.1676,31.1918,8.9985,-20.2188,26.1074,6.0000,6.6267,-149.0167,-26.4135
19.2003,238.838,179.542,17.128,7.762,-4.6435,-5.0138,0.5108,-17.4055,30.9259,9.0195,-20.3335,25.8302,6.0000,6.5891,-150.1027,-26.7814
19.2503,238.877,180.188,17.491,7.715,-4.8177,-5.4967,0.2706,-17.6398,30.6583,9.0099,-20.4434,25.5511,6.0000,6.5395,-151.2196,-26.9074
19.3003,239.491,178.959,17.168,7.460,-4.4935,-5.0546,-0.4421,-17.8460,30.4364,8.9858,-20.5484,25.2701,6.0000,6.5324,-152.3704,-26.7015
19.3503,239.436,179.175,16.572,7.512,-3.8847,-4.0326,-0.4295,-18.0257,30.2591,8.9801,-20.6486,24.9873,6.0000,6.5815,-153.5313,-26.4305
19.4003,239.067,179.272,17.075,7.459,-3.4567,-3.3411,0.1904,-18.2020,30.0781,9.0031,-20.7439,24.7028,6.0000,6.6434,-154.6752,-26.3866
19.4503,240.360,179.666,16.902,7.491,-3.5992,-3.8660,0.5135,-18.3871,29.8662,9.0251,-20.8342,24.4167,6.0000,6.6780,-155.8027,-26.4494
19.5004,239.683,178.972,16.113,7.574,-3.7681,-4.4770,0.3643,-18.5798,29.6253,9.0357,-20.9194,24.1291,6.0000,6.6825,-156.9252,-26.5317
19.5504,238.764,178.003,15.631,7.268,-3.9041,-5.0417,0.1014,-18.7783,29.3573,9.0317,-20.9997,23.8400,6.0000,6.6577,-158.0531,-26.6003
19.6004,240.564,177.353,15.648,7.478,-4.0118,-5.5682,-0.2039,-18.9815,29.0638,9.0121,-21.0748,23.5496,6.0000,6.6047,-159.1957,-26.6405
19.6504,240.270,179.566,15.501,7.414,-4.0964,-6.0671,-0.5155,-19.1855,28.7544,8.9847,-21.1449,23.2579,6.0000,6.5362,-160.3633,-26.6732
19.7004,240.259,179.282,15.949,7.779,-3.9647,-5.9596,-0.4168,-19.3706,28.4880,8.9763,-21.2099,22.9650,6.0000,6.5198,-161.5637,-26.6629
19.7504,238.751,180.111,15.950,7.611,-3.5296,-4.9149,-0.0044,-19.5352,28.2714,8.9896,-21.2697,22.6711,6.0000,6.5630,-162.7750,-26.6036
19.8004,239.369,180.890,16.664,7.571,-3.1462,-3.9677,0.4740,-19.6915,28.0658,9.0213,-21.3244,22.3761,6.0000,6.6278,-163.9702,-26.6291
19.8504,238.805,179.497,15.835,7.739,-3.1528,-4.3634,0.5493,-19.8506,27.8302,9.0379,-21.3739,22.0802,6.0000,6.6611,-165.1453,-26.6453
19.9004,238.859,180.155,16.270,7.722,-3.1993,-4.9390,0.1841,-20.0114,27.5668,9.0362,-21.4183,21.7835,6.0000,6.6635,-166.3114,-26.6188
19.9504,240.190,179.908,16.728,7.829,-3.2268,-5.4862,-0.1731,-20.1733,27.2762,9.0184,-21.4575,21.4861,6.0000,6.6367,-167.4781,-26.5622
20.0004,238.748,180.544,15.956,7.455,-3.2411,-6.0273,-0.4676,-20.3355,26.9582,8.9909,-21.4915,21.1880,6.0000,6.5832,-168.6546,-26.5275
